Revenue	MarketCap	Exchange
6647000.0	7410375.0	New York Stock Exchange (NYSE)
3061.0	40877.0	NASDAQ National Market
19124.0	163461.0	NASDAQ National Market
1739.0	80426.0	NASDAQ National Market
741149.0	6374842.0	New York Stock Exchange (NYSE)
28144.0	61707.0	NASDAQ National Market
6667216.0	56754173.0	New York Stock Exchange (NYSE)
296228.0	1164067.0	New York Stock Exchange (NYSE)
543461.0	875420.0	NASDAQ National Market
1059429.0	1657543.0	NASDAQ National Market
41160.0	447228.0	NASDAQ National Market
104508.0	57181.0	NASDAQ National Market
72979.0	756606.0	NASDAQ National Market
334316.0	2044551.0	New York Stock Exchange (NYSE)
1164043.0	2612640.0	New York Stock Exchange (NYSE)
104086.0	307695.0	New York Stock Exchange (NYSE)
10855810.0	9880227.0	New York Stock Exchange (NYSE)
128868.0	531760.0	NASDAQ National Market
76915.0	34290.0	NASDAQ National Market
492044.0	63309.0	NASDAQ National Market
146942.0	42565.0	NASDAQ National Market
457641.0	298975.0	NASDAQ National Market
102220.0	79419.0	New York Stock Exchange (NYSE)
666011.0	186391.0	New York Stock Exchange (NYSE)
545882.0	479259.0	NASDAQ National Market
28711000.0	9414503.0	New York Stock Exchange (NYSE)
9350500.0	5338839.0	New York Stock Exchange (NYSE)
185736.0	66614.0	NASDAQ National Market
5966900.0	6658769.0	New York Stock Exchange (NYSE)
5702613.0	10819367.0	NASDAQ National Market
168595.0	56993.0	NASDAQ National Market
1431045.0	1116296.0	New York Stock Exchange (NYSE)
130448.0	114101.0	NASDAQ National Market
23247000.0	38672736.0	New York Stock Exchange (NYSE)
378150.0	1597602.0	NASDAQ National Market
269654.0	317469.0	NASDAQ National Market
848904.0	923497.0	NASDAQ National Market
8117000.0	6798404.0	New York Stock Exchange (NYSE)
33932.0	11910.0	NYSE MKT
1245600.0	3787969.0	NASDAQ National Market
490219.0	1501096.0	NASDAQ National Market
167372.0	181146.0	NASDAQ National Market
238329.0	255262.0	NASDAQ National Market
18634000.0	2854009.0	New York Stock Exchange (NYSE)
36375.0	61563.0	NASDAQ National Market
289382.0	402257.0	New York Stock Exchange (NYSE)
72251.0	77533.0	NASDAQ National Market
727946.0	671336.0	New York Stock Exchange (NYSE)
1066066.0	1641179.0	New York Stock Exchange (NYSE)
3062754.0	3285986.0	New York Stock Exchange (NYSE)
595326.0	2699436.0	NASDAQ National Market
1142338.0	333087.0	New York Stock Exchange (NYSE)
1540317.0	2760127.0	NASDAQ National Market
259398.0	686464.0	NASDAQ National Market
680872.0	295225.0	New York Stock Exchange (NYSE)
634803.0	621007.0	New York Stock Exchange (NYSE)
490225.0	773836.0	NASDAQ National Market
1817057.0	1724913.0	New York Stock Exchange (NYSE)
681100.0	1551151.0	New York Stock Exchange (NYSE)
912655.0	199151.0	NASDAQ National Market
88519000.0	166622342.0	New York Stock Exchange (NYSE)
2659288.0	1430259.0	New York Stock Exchange (NYSE)
695802.0	841967.0	New York Stock Exchange (NYSE)
21662000.0	117745769.0	NASDAQ National Market
2381696.0	44252294.0	New York Stock Exchange (NYSE)
286884.0	1879062.0	NASDAQ National Market
280719.0	546819.0	NASDAQ National Market
3032030.0	1160040.0	New York Stock Exchange (NYSE)
2204311.0	1331595.0	New York Stock Exchange (NYSE)
25281000.0	81186941.0	NASDAQ National Market
26781.0	96861.0	NASDAQ National Market
77123.0	218215.0	NASDAQ National Market
843794.0	941292.0	New York Stock Exchange (NYSE)
275057.0	289464.0	NYSE MKT
257323.0	275226.0	NASDAQ National Market
563070.0	992779.0	NASDAQ National Market
12902.0	5334.0	NASDAQ National Market
636599.0	549348.0	NASDAQ National Market
2065008.0	2008167.0	New York Stock Exchange (NYSE)
12598000.0	58158916.0	New York Stock Exchange (NYSE)
12952.0	36279.0	NYSE MKT
116505.0	218582.0	NYSE MKT
12114832.0	6114548.0	New York Stock Exchange (NYSE)
2133675.0	5270482.0	NASDAQ National Market
43978.0	273360.0	NASDAQ National Market
11524000.0	24964672.0	New York Stock Exchange (NYSE)
1718715.0	1685172.0	NASDAQ National Market
315210.0	1294364.0	NASDAQ National Market
115461.0	32427.0	NASDAQ National Market
34654.0	120772.0	NASDAQ National Market
5674.0	4879.0	NASDAQ National Market
413216.0	2421300.0	NASDAQ National Market
373675.0	2685447.0	New York Stock Exchange (NYSE)
96574.0	71440.0	NASDAQ National Market
856445.0	1333691.0	NASDAQ National Market
9474008.0	8388972.0	New York Stock Exchange (NYSE)
88302.0	435765.0	NASDAQ National Market
18160.0	29017.0	NASDAQ National Market
270885.0	7717435.0	NYSE MKT
445278.0	1763764.0	NASDAQ National Market
3147323.0	4077497.0	New York Stock Exchange (NYSE)
1029098.0	187570.0	NASDAQ National Market
125037.0	263579.0	NASDAQ National Market
666163.0	1482345.0	New York Stock Exchange (NYSE)
1288149.0	11313657.0	New York Stock Exchange (NYSE)
1661948.0	125050.0	NASDAQ National Market
745741.0	152535.0	NASDAQ National Market
52465000.0	162714580.0	New York Stock Exchange (NYSE)
13721.0	40884.0	NASDAQ National Market
31015.0	29483.0	NYSE MKT
18314.0	131638.0	NASDAQ National Market
581275.0	5796193.0	New York Stock Exchange (NYSE)
51049.0	63774.0	NASDAQ National Market
516937.0	837968.0	NASDAQ National Market
107006.0	178233.0	NASDAQ National Market
458641.0	1424878.0	New York Stock Exchange (NYSE)
1142736.0	5583879.0	NASDAQ National Market
693475.0	1066785.0	New York Stock Exchange (NYSE)
948294.0	465493.0	New York Stock Exchange (NYSE)
254134.0	469388.0	New York Stock Exchange (NYSE)
195412.0	775964.0	NASDAQ National Market
4664000.0	29041876.0	NASDAQ National Market
8012.0	67433.0	NASDAQ National Market
139626.0	277240.0	NASDAQ National Market
3000000.0	2179921.0	New York Stock Exchange (NYSE)
750000.0	761633.0	New York Stock Exchange (NYSE)
3000000.0	208768.0	New York Stock Exchange (NYSE)
136.0	12352.0	NYSE MKT
1678912.0	8205549.0	New York Stock Exchange (NYSE)
625979.0	501088.0	NASDAQ National Market
1012300.0	1176251.0	NASDAQ National Market
14380.0	22710.0	NASDAQ National Market
220616.0	25591.0	NASDAQ National Market
1937091.0	1591391.0	NASDAQ National Market
24418.0	3840.0	NASDAQ National Market
651790.0	5964774.0	NASDAQ National Market
0.0	182327.0	NYSE MKT
43519.0	125254.0	NASDAQ National Market
99060.0	5766.0	NASDAQ National Market
379.0	126655.0	NASDAQ National Market
4792.0	106468.0	NASDAQ National Market
0.0	116732.0	NASDAQ National Market
3080.0	89016.0	NYSE MKT
3001.0	6806.0	NYSE MKT
5674000.0	10467134.0	New York Stock Exchange (NYSE)
358129.0	15247.0	NYSE MKT
0.0	31216.0	NASDAQ National Market
8522.0	65297.0	NYSE MKT
277380.0	846610.0	NYSE MKT
31014.0	338527.0	NYSE MKT
6133.0	15041.0	NASDAQ National Market
6282000.0	17122578.0	New York Stock Exchange (NYSE)
3645000.0	533377.0	New York Stock Exchange (NYSE)
112500.0	35718.0	NYSE MKT
318296.0	405558.0	NASDAQ National Market
0.0	131672.0	NASDAQ National Market
76896.0	28732.0	NASDAQ National Market
0.0	29021.0	NASDAQ National Market
244107.0	9775.0	NASDAQ National Market
2172.0	108219.0	New York Stock Exchange (NYSE)
40235.0	25821.0	NASDAQ National Market
1884900.0	1430113.0	New York Stock Exchange (NYSE)
22786.0	114403.0	New York Stock Exchange (NYSE)
580306.0	3084658.0	New York Stock Exchange (NYSE)
2602982.0	3516144.0	New York Stock Exchange (NYSE)
188512.0	736940.0	New York Stock Exchange (NYSE)
0.0	165608.0	NASDAQ National Market
3000000.0	3324966.0	New York Stock Exchange (NYSE)
4802900.0	1385155.0	NASDAQ National Market
441435.0	2001437.0	NASDAQ National Market
575336.0	1394790.0	NASDAQ National Market
2722564.0	30559950.0	NASDAQ National Market
4771516.0	45035705.0	New York Stock Exchange (NYSE)
492.0	93504.0	NASDAQ National Market
107294.0	115922.0	NYSE MKT
9169000.0	12227858.0	NASDAQ National Market
0.0	38278.0	NYSE MKT
14091.0	241660.0	NYSE MKT
23152000.0	2408812.0	New York Stock Exchange (NYSE)
392506.0	2502725.0	NASDAQ National Market
310722.0	1742530.0	NASDAQ National Market
789735.0	1799083.0	New York Stock Exchange (NYSE)
157958.0	183951.0	New York Stock Exchange (NYSE)
5274770.0	4333483.0	New York Stock Exchange (NYSE)
1136340.0	2527350.0	New York Stock Exchange (NYSE)
65447.0	183406.0	NASDAQ National Market
0.0	283192.0	NASDAQ National Market
820000.0	5048523.0	NASDAQ National Market
455451.0	251632.0	NASDAQ National Market
1513800.0	3039632.0	New York Stock Exchange (NYSE)
133919.0	491006.0	New York Stock Exchange (NYSE)
4552000.0	3271839.0	NASDAQ National Market
243000.0	160779.0	NASDAQ National Market
